14.301 14.301 14.301

22 3.33333
11.8124	8.3741	8.86601
10.8039	5.58855	3.05053
6.12544	5.07605	7.65604
0.233634	9.24057	11.0489
9.00488	5.4926	0.0170199
2.87148	13.9522	12.2645
6.27709	1.7642	14.026
4.02051	0.467507	8.76784
11.162	11.644	5.35152
12.8933	7.71889	9.01671
10.0353	5.23037	3.08984
4.6003	1.73333	8.6784
7.65083	7.85877	13.7544
1.00591	8.0924	8.69405
12.0548	2.79632	14.1867
12.0718	5.6678	13.8379
10.0354	11.9449	1.30113
9.76038	1.66444	1.76864
4.22726	12.8265	13.4127
9.57878	11.4188	6.83059
4.29452	7.15308	12.061
7.38436	11.7534	13.7943
1.7618	5.10325	7.3521
1.21528	6.10917	1.14354
9.90933	3.86301	3.93986
9.79502	1.63388	9.60766
9.33195	11.6692	7.25159
10.6331	7.12865	8.91603
12.4017	11.3559	7.44152
11.5134	6.63372	4.55935
4.04304	10.9282	11.7124
1.80305	4.01164	9.16485
1.29638	5.77344	14.2681
8.64848	6.98872	6.0763
9.79201	2.59709	9.93932

675 1.33333
13.7319	12.3921	11.5732
9.03857	7.42309	8.94145
1.98919	3.7552	1.76914
10.9052	1.85595	13.125
4.04578	13.3694	5.4578
8.60512	3.11145	2.08508
6.01659	4.91449	6.09673
0.880469	6.21087	11.8702
0.847605	0.558382	4.55793
6.92391	10.3504	7.15501
2.56226	9.78131	5.24616
14.1355	4.51891	12.6692
8.77594	6.5081	2.12349
10.5451	3.11236	3.97944
9.36916	7.15814	3.04784
0.526002	1.4623	6.15929
2.61108	7.47888	11.0738
8.70781	8.35935	2.98369
6.27702	9.20696	3.54207
10.8349	1.8299	13.8925
3.68899	4.39216	9.37281
8.93515	4.22665	13.8917
7.30343	13.0026	6.09886
9.42692	9.24672	9.21122
13.4064	4.31492	2.0684
2.15324	4.84092	3.53069
8.31253	7.452	11.0096
5.08535	1.85885	5.06796
8.06904	8.13586	14.2749
11.6111	4.66984	1.80385
11.2026	8.35883	6.19602
6.27446	2.99302	10.4227
5.86521	10.2965	9.1243
11.9641	5.42241	4.07006
6.87434	4.52781	8.38497
8.94273	6.68105	13.2259
12.4734	0.692616	6.37693
9.18203	5.77797	8.23578
14.25	13.847	2.07068
14.2239	11.1571	6.74052
1.72684	8.05879	0.798395
7.92286	0.0322843	3.79141
4.04456	5.8975	14.0879
13.1689	3.56061	5.20931
2.93796	10.435	9.73712
11.3229	5.07672	2.1172
10.2479	3.24918	2.80982
2.32383	12.4312	8.58779
10.5596	12.3802	8.13382
12.6303	12.3032	4.99001
5.06986	14.0301	13.0488
5.86825	7.65197	13.0811
9.65967	11.6965	4.67762
9.44657	10.5644	8.23823
0.354917	13.5024	4.37222
10.092	10.5244	9.44894
12.2092	6.47127	12.6981
0.718099	8.7951	10.8284
9.30589	5.05375	8.90765
3.13875	3.38308	6.90992
8.12875	8.45294	6.63903
6.87659	0.0202308	14.291
5.65671	9.6799	11.6866
10.3343	4.8255	7.95004
4.2716	5.18042	7.15147
8.64382	0.971493	3.37487
3.79179	13.1807	9.84614
2.18895	13.8988	4.34028
13.0173	8.90376	9.39403
7.62401	12.0425	12.7771
0.232971	5.87029	6.92909
6.872	12.7469	6.94933
6.86204	4.10263	2.32826
4.24765	0.135989	7.15376
12.1977	4.40758	12.3342
5.04819	13.0514	13.3057
8.42307	2.54223	12.1854
3.96825	4.73117	11.7833
8.30853	3.44753	6.38611
3.40159	11.0715	4.12764
1.87774	11.3045	9.99794
8.80684	3.87555	8.44385
1.4552	10.7376	12.5465
3.78346	0.684275	12.6825
10.9372	12.882	2.78909
8.97044	3.62919	1.53953
7.97515	12.0523	4.08175
5.85963	1.71954	8.81293
3.34198	10.0281	12.2605
9.72809	13.4297	9.03104
13.8557	1.00644	6.03458
9.5527	9.81328	9.91014
3.6956	11.2685	6.34677
1.94111	0.750976	7.03104
0.322618	11.6882	5.61204
3.11171	6.35767	9.24123
4.65123	0.0318552	6.99252
8.73299	5.89148	8.71206
3.24495	9.23346	4.43916
1.20445	4.66059	3.56785
10.2355	4.21535	4.57429
1.96911	13.7681	0.0866089
11.8792	3.16269	11.3551
3.92505	5.1038	12.1061
10.9561	5.42642	9.4933
2.26716	8.53813	1.55001
11.5084	13.1894	1.58186
4.19995	7.62139	7.47335
12.912	10.8663	2.40585
3.0502	12.0708	7.06643
6.61806	8.00532	11.2818
11.1924	9.97442	10.7489
11.279	7.55271	13.9116
8.33308	11.4778	4.71441
6.13819	8.13288	10.1408
1.33052	10.4	4.378
2.88053	7.60747	3.2664
4.46239	11.8074	10.8878
11.9357	10.4185	7.45317
0.0406199	13.4687	5.22299
7.10705	5.78575	13.2283
4.08787	2.67714	8.90177
0.53579	13.9561	2.15351
0.146398	7.98822	13.6313
4.86081	14.1264	7.46318
0.700675	1.15596	3.56226
5.07867	4.03649	11.1697
8.34507	8.49888	8.67618
4.93189	6.13366	4.79368
12.3851	6.17428	3.96137
3.30709	13.2813	9.74712
2.23443	3.06824	12.4243
11.1362	3.60403	12.0794
13.2897	3.75043	5.76665
12.62	8.61124	5.59209
5.78224	9.31191	6.74805
9.3445	0.0896202	10.7845
6.21327	8.43469	4.98247
0.588492	13.3666	11.1161
5.38217	11.4507	2.98944
9.34354	0.456796	1.96981
4.7897	2.69123	5.03805
2.91299	13.8274	8.64208
0.691423	12.8162	12.3925
6.45807	11.1352	6.70278
12.0502	2.61653	1.71373
4.49725	11.961	1.80335
0.980831	3.87334	10.238
5.9633	4.46183	9.30365
2.77846	9.844	6.45336
5.7679	4.88658	6.91016
7.73771	9.67627	9.60139
12.7758	12.5893	9.12786
7.11687	13.2807	7.64309
5.20841	5.4378	4.47737
11.9112	3.18699	7.0939
13.6249	7.68424	4.75397
1.12731	8.66507	8.62731
11.3653	0.327409	13.0891
6.36803	3.10587	8.63218
12.8214	8.87377	13.5188
5.43059	2.31051	8.89407
0.731012	0.785306	7.18237
9.85887	7.90218	6.1621
3.20099	13.1106	11.5999
7.67837	10.7208	0.485932
0.471305	10.0448	8.17017
5.22527	11.1721	2.53429
13.8526	8.23646	2.86169
12.6408	0.303534	5.96756
6.97198	13.1249	0.540368
6.18978	4.25455	2.85088
0.782883	4.98556	3.63619
7.96526	0.543473	11.5384
14.1274	3.74447	10.348
11.4263	11.4228	6.76785
11.9122	11.8941	2.51167
5.78144	2.81845	13.6838
8.31573	2.37007	7.61925
11.1774	0.70987	7.92279
2.84402	7.68185	6.74675
3.38439	13.8716	11.0013
6.23527	0.353546	1.68591
9.87146	8.3188	2.22938
7.10886	8.1452	5.97385
3.15589	5.27053	3.09572
9.92374	2.8818	0.688897
12.4354	8.66324	3.50735
11.8182	2.678	5.87742
5.13649	13.8554	6.58729
13.0593	2.39848	14.2691
5.50506	5.78287	13.8398
2.20541	12.0181	14.1933
3.89132	7.58863	8.21119
6.1207	0.39653	2.05542
12.0945	3.55242	7.32596
0.8893	13.4762	10.2078
1.5782	11.6106	4.57004
5.08554	9.12784	7.24804
10.963	14.2643	6.8025
3.24928	13.0226	9.20098
3.21746	4.22674	0.682881
2.7563	6.43215	12.701
2.64868	10.3235	5.98869
10.8599	2.14319	6.38522
12.9153	14.2377	9.93764
5.94029	0.826073	9.11284
1.84708	2.40427	6.42248
6.41712	7.48981	1.24935
13.6652	4.15181	1.21272
6.16669	7.40109	14.2354
1.0667	10.6186	4.16113
1.74959	13.3748	10.5933
0.149641	1.72256	6.61577
6.13833	12.5824	8.75897
12.5235	11.1968	8.69574
8.16022	2.83608	9.52181
2.9721	4.68317	11.9261
9.39457	11.1003	5.11493
10.6439	10.4645	9.26674
11.8566	2.3302	2.36687
11.791	3.39691	12.9854
1.6512	5.14649	12.0593
12.2445	5.29613	13.7819
4.55929	11.4345	12.0633
13.3183	9.65705	8.95914
7.71303	3.51631	11.7952
2.93388	6.4884	2.17742
0.559003	1.58201	13.2777
5.67394	12.2259	9.44122
0.639716	9.78163	11.7714
3.00659	7.2717	0.867363
1.69105	8.9229	6.01386
13.7504	6.86642	11.31
13.2313	11.4257	8.44349
10.9937	10.443	3.79957
5.65183	3.85507	7.31588
3.14609	6.78895	13.8043
5.32351	7.34795	1.08533
4.30025	13.0219	13.3113
13.7415	13.6616	8.79194
11.2119	2.36723	1.76267
12.0793	4.05828	10.6856
3.79218	3.50768	3.25103
0.801207	2.438	0.375772
9.2447	13.4316	10.8188
13.0443	4.78252	0.372876
6.05918	7.9286	7.16183
5.5625	13.2521	0.208818
6.64783	3.2514	13.2307
5.65814	2.6919	12.5913
0.149111	13.9038	0.657618
1.91178	11.6822	4.7159
12.5974	1.17337	8.22359
1.54742	1.97458	10.6616
1.9232	11.2193	9.79227
12.742	9.96258	0.273822
13.1148	1.7208	8.20242
5.97571	7.28329	7.15357
6.18452	13.9311	10.405
5.11427	5.2883	13.0969
3.40465	5.43741	12.6997
4.06227	7.34919	10.0809
8.77818	5.64558	11.2543
2.7008	7.19301	13.2289
13.3624	9.1162	10.1472
8.85369	7.55721	5.80881
9.12751	6.37109	7.5296
3.02897	12.3468	0.511935
10.1825	4.23035	0.142093
6.28655	9.34462	5.43039
5.08246	12.7493	10.8678
3.48124	2.51058	3.91602
13.5622	11.2888	9.56161
10.5155	13.9896	2.45365
9.44343	13.051	11.5699
5.28966	7.60371	4.8261
11.0985	2.43025	11.1972
4.32711	5.45923	9.24301
4.83904	1.34081	13.4734
4.98114	7.62736	8.51702
10.4115	12.7098	6.96533
6.97836	1.89009	9.47591
10.8944	1.1513	6.46371
6.15502	11.6668	6.1523
8.60868	6.80927	4.90232
5.87757	12.0989	12.506
10.7037	8.89643	0.635312
7.59989	13.2235	6.09454
2.54194	3.76162	7.43535
1.71434	8.74275	0.761743
10.2314	4.85332	13.4716
2.89573	11.8317	1.06069
12.3716	8.42509	2.21199
4.53438	0.279152	13.8788
10.6867	8.88783	6.38709
1.28804	0.464436	4.18506
13.7941	11.1681	13.0815
0.128407	4.46703	12.0041
6.22295	7.00897	1.46472
13.6583	8.72331	10.2075
0.119075	4.65371	0.759823
13.5906	7.54944	12.5915
0.350364	5.62012	6.71562
2.56235	10.1545	6.99478
2.14018	6.54022	1.58164
8.52727	7.82826	2.04608
12.7123	7.32136	13.2142
11.4928	7.44976	3.38025
9.19595	13.6727	10.3892
10.6607	13.03	4.81158
6.56717	13.1491	9.46529
7.32699	12.4388	2.71377
5.61752	12.7892	8.33388
12.3331	1.05054	4.18742
5.02696	3.19072	10.7276
6.6086	11.718	4.25494
8.65468	10.1294	11.5763
7.5679	7.32124	4.7251
10.9482	2.21622	4.09684
7.03642	12.8769	2.82592
11.848	5.14309	1.67407
7.01232	12.4701	14.1129
9.72609	3.78665	12.6011
3.75901	1.81883	13.6516
7.94643	6.84579	2.54135
4.37311	13.4544	14.2593
8.62805	7.80811	10.0877
5.90339	1.07505	3.10801
10.6285	12.0232	5.32424
0.424361	4.75865	3.90016
3.25028	2.30568	9.04325
4.92436	9.318	7.21237
4.73626	4.74313	10.999
3.03635	8.50214	12.8178
2.38699	2.14761	5.36268
4.92834	6.52072	4.51611
4.88672	0.847809	12.3242
0.673495	6.7512	13.3993
3.78151	3.07872	11.1215
9.10575	3.50308	1.57919
13.0059	6.75336	3.88487
7.7482	11.6777	13.2029
0.659607	2.11301	3.64504
11.6586	5.14936	12.1472
10.1755	7.53634	14.2948
1.23722	12.4647	6.51454
5.75333	3.05045	7.36235
3.77659	3.72394	14.1135
2.87489	7.50545	2.8913
13.9964	2.31023	6.39437
1.27462	1.01518	13.1477
5.15949	8.76337	10.5245
4.06141	9.42298	12.6375
7.70645	6.78064	3.48589
5.55266	2.65519	11.0222
5.54649	3.89241	9.18595
12.061	9.64575	12.2364
5.12241	13.4223	1.65937
4.93499	1.99626	9.16482
7.82629	1.69169	11.4751
14.2207	2.96631	12.4902
13.0674	8.12581	6.95264
9.29095	12.1872	2.07466
7.62748	5.5927	8.8553
11.1134	11.1454	11.5105
7.83463	2.39088	1.10193
2.71962	0.150946	10.7477
0.655053	5.27336	9.86905
2.31443	10.2084	11.8653
11.4793	3.73368	13.557
8.65334	3.65338	2.22236
6.84261	2.41984	10.3482
13.7953	11.7108	8.23442
1.56895	5.03731	13.8271
10.4242	1.84971	10.6715
7.63376	9.68434	13.0624
8.7357	12.404	13.2133
5.18242	13.059	4.18574
0.750504	1.07247	0.0931243
12.6158	12.5517	3.8268
11.8719	6.90411	7.48018
14.0942	13.7467	9.90002
10.1414	13.241	7.30985
4.07488	0.508991	12.3472
3.60103	10.9332	14.1969
14.2725	4.26603	9.58024
13.034	13.0017	7.68323
11.9463	3.88318	6.44127
1.83112	4.63369	7.51375
1.92425	2.94854	5.76451
5.75105	0.519443	12.6686
13.2312	0.312701	12.1144
8.83029	10.4541	11.0544
1.83918	0.228036	11.5634
14.1863	3.82906	8.19568
14.0822	3.80064	12.4617
9.36151	2.53364	11.1625
2.74378	0.179028	0.744697
9.18505	2.01015	5.37838
2.39783	3.9344	8.32693
8.16234	9.68544	8.84637
6.52999	8.61571	9.15907
4.34339	3.14503	5.31223
1.09684	4.9842	5.54027
12.6602	4.86958	9.36933
6.55496	4.65085	13.17
4.71571	14.0124	1.40265
1.57722	2.45518	1.58168
2.32192	11.6402	3.59182
7.7003	14.0381	7.52622
1.72627	7.89944	2.9107
10.5726	0.128465	11.5264
5.43075	4.47186	0.370471
10.743	5.5687	5.35467
1.98229	3.92799	10.2242
11.3516	10.483	0.574137
10.2206	0.897695	0.285537
11.6233	2.47491	2.74072
13.2049	4.79683	0.0799825
2.49581	12.4971	14.118
10.022	14.2234	7.71652
12.9327	10.4951	7.84499
10.1582	1.62485	12.3168
10.5286	12.3678	3.58458
1.58235	0.0491564	7.51257
11.8066	11.4008	3.69456
12.3807	7.32044	4.59226
12.6663	4.64274	7.06717
1.10603	3.54673	11.864
1.18601	6.04253	10.0602
1.0031	1.7636	9.9826
8.71962	0.395363	6.17671
2.26364	10.5535	7.80156
0.279519	6.78121	5.86843
3.8641	8.36357	5.91759
11.3767	5.86921	3.0174
0.770275	3.94899	10.3378
5.36253	2.3143	0.679616
12.4297	3.42033	4.22634
9.99274	4.60634	10.2689
5.75195	5.60944	12.0325
1.43359	0.0280933	12.4278
7.6103	2.29173	8.68041
1.1109	2.57125	1.16066
6.97933	6.43535	9.52423
12.8969	3.51107	1.09247
1.61336	4.28134	5.04145
11.9512	9.64388	7.35575
12.6308	7.77261	10.7761
2.55619	3.46439	1.08147
12.8251	9.21634	6.69091
10.5566	10.6499	6.719
8.68345	3.95926	9.01073
3.06289	5.07015	11.582
4.22355	12.0495	3.71638
13.7478	10.6454	7.22744
0.539279	12.2588	11.5088
5.58073	9.90903	6.8517
12.9365	8.23888	0.32335
9.41161	10.7951	3.78774
10.4931	9.31917	13.0041
2.88302	5.57478	9.35304
9.60202	14.2582	13.3123
4.31179	3.02015	4.08149
1.59281	7.2437	1.83001
5.30918	6.69051	12.4754
12.5366	7.22978	10.4333
9.74445	12.8105	6.04135
2.29519	11.446	14.2802
2.61854	6.55669	10.7743
6.40628	2.7488	5.79254
5.1094	5.63182	11.3673
0.161471	0.93288	11.3246
13.4738	5.24467	0.0437616
3.25429	6.83748	7.28746
5.0843	12.1467	13.978
3.25878	10.3823	6.90678
13.6921	5.82582	5.41634
5.43246	8.12101	2.56142
5.41172	10.7395	9.11811
1.8851	2.84486	11.8669
7.67763	7.95426	3.19777
4.74399	8.11573	4.13065
1.7676	7.28853	9.37532
1.81136	10.5428	1.91183
9.09882	1.32616	14.0585
8.77582	4.58494	10.1399
1.38164	3.97604	1.66472
6.79798	9.40849	9.78573
9.3594	0.519255	6.22431
4.17654	2.40435	9.06918
1.74249	10.082	2.72247
4.94025	0.52501	10.8382
9.0709	2.29261	3.82577
4.14525	4.10397	0.067632
6.05709	13.2028	1.39379
5.81462	7.67765	5.97872
1.65352	9.05929	9.95476
3.31824	1.55631	5.0623
13.104	10.9157	5.58155
5.02731	0.791288	7.9859
14.0965	2.53378	3.76692
2.51799	7.47403	4.29193
13.3562	2.24397	6.58454
2.881	6.38922	10.6885
2.94864	12.4463	9.59035
4.34242	3.95997	2.96704
10.3211	5.61348	12.0263
5.97495	8.93172	13.5826
11.0372	7.73472	10.1974
2.31783	12.762	10.9887
10.3037	12.5575	13.5225
14.0707	0.774576	6.69552
4.06163	14.1308	8.93949
10.6462	2.71081	1.02775
7.03372	5.65945	13.4741
2.32311	10.0019	3.13306
5.29015	6.02206	8.74654
3.01551	11.997	3.3773
2.29719	8.73329	11.112
12.4946	11.0511	9.57308
9.18229	7.05389	7.82966
8.40378	6.82358	8.60424
0.798334	10.8852	8.43405
9.73782	7.23041	11.1449
10.7656	14.2641	2.50335
9.93866	2.28628	12.5052
13.0717	7.57643	4.22632
7.5173	10.5919	1.92236
10.8946	12.8891	10.6557
7.70565	11.0827	7.40581
2.97776	5.96407	0.158736
10.8074	0.0668891	6.98232
5.1107	0.865223	3.56656
13.5448	10.603	10.797
10.3887	7.06765	10.7601
12.892	2.70534	13.0464
11.0963	1.4761	6.32189
1.02161	8.99339	2.61287
2.94398	5.58702	1.20103
13.5996	13.2927	12.2838
6.70448	1.96947	3.94689
6.86321	12.7769	4.01378
13.8455	3.58664	4.879
3.11113	2.83043	1.18108
13.9081	13.2191	8.24873
10.3673	11.8101	10.9541
9.11274	8.60541	12.4302
1.13367	9.62702	7.12259
3.74654	12.571	12.7096
4.94757	11.8697	11.7013
2.93039	4.27318	13.6708
6.87727	11.1364	12.1467
10.8911	10.681	1.43241
1.46909	13.7921	4.26284
2.65017	13.3992	3.18096
10.8989	9.46555	0.690114
7.552	4.27733	9.29552
5.6812	5.411	4.62159
12.8038	9.15754	2.89163
11.2124	14.1051	0.460332
8.61281	2.73453	4.73352
7.98264	9.61181	1.56895
5.82841	6.2019	12.2499
7.26082	7.67099	11.7411
11.5237	10.3212	10.8393
0.403659	6.91909	6.0039
1.09377	0.170131	10.2812
10.3893	5.85134	1.39126
0.709921	4.35417	10.5488
3.60155	1.26565	10.3529
4.06188	9.87846	13.0875
8.79539	3.56014	8.39832
10.3643	9.38854	0.299253
8.3133	2.3484	7.97024
5.75339	13.8721	3.99043
2.29174	14.2757	10.9095
8.29565	1.06853	11.0797
4.27591	11.4578	2.63002
5.66718	12.1677	6.98419
1.91501	1.46833	8.24984
12.268	5.53021	3.82734
11.0545	0.0246394	7.38748
5.15183	10.389	2.47506
5.45108	4.40133	4.82346
13.4213	10.1547	4.39456
3.11079	12.4465	4.36931
14.0203	6.44114	5.43784
10.799	10.7171	2.59471
13.429	2.08327	0.461492
6.11225	3.99828	1.92982
0.0611279	1.96528	7.46003
3.88847	13.0198	7.48467
11.2759	3.87062	3.57269
13.751	9.3217	7.97402
4.2735	8.44206	3.82777
8.66805	11.5528	1.97327
13.0374	11.2722	8.41442
4.17425	7.77022	4.83051
6.76895	6.89828	6.91378
7.23045	13.0105	10.9121
9.16027	13.0717	12.8773
2.31934	2.65916	11.5961
9.80401	13.9351	1.16579
13.3767	13.3851	10.4875
7.04976	3.35768	4.62858
10.8775	12.0257	1.88046
12.8508	10.7621	13.1527
6.96425	0.635423	6.62191
11.7948	7.40438	13.5202
4.40758	0.33386	12.2298
1.01868	9.49413	11.0004
13.896	11.8135	13.6596
11.1912	7.31651	13.2937
12.357	6.39225	12.3779
8.54351	13.442	1.43464
13.1721	10.0186	13.4604
0.75159	8.56841	9.92155
13.9042	1.2317	10.557
6.22519	13.0265	3.66038
5.44442	3.13308	3.99424
3.37321	4.15177	13.4884
0.0726831	3.74683	11.0009
13.7323	0.637058	4.01642
12.7251	12.994	10.4087
10.802	7.23658	9.54972
12.2366	6.10771	5.26733
11.3961	6.8593	13.8357
7.01664	6.46258	0.76648
3.27265	12.6878	13.7929
6.93303	3.83123	2.62507
10.9273	7.20444	6.77683
10.1147	7.27712	10.5237
6.8146	6.70844	11.1607
10.831	5.13253	9.8538
6.93874	1.63358	2.78941
2.18749	13.8702	8.89712
7.45482	10.9653	1.45546
6.98959	3.681	7.91804
7.75607	6.95365	6.30484
7.24806	13.8867	10.1361
9.87313	10.513	3.03955
2.349	6.32672	10.3167
12.8727	13.1413	2.72414
9.73242	9.67139	7.85667
5.28525	2.30917	9.49024
8.07466	4.49666	9.0595
2.67082	11.9515	5.72386
4.12628	4.64011	9.40485
12.0443	12.3962	2.05754
4.04819	5.34328	1.64325
14.1843	0.915438	12.1563
2.92285	3.26444	4.18201
13.2395	1.83613	3.02237
1.66269	11.5685	12.6938
9.51936	2.55283	0.701965
4.70864	10.6275	5.19862
13.7681	13.2983	2.84913
5.19103	3.12363	7.48924
0.294925	0.866981	5.58446
2.35246	4.91518	10.9277
3.99572	4.79848	11.8432
1.851	7.72133	0.806643
6.03301	6.65989	2.64278
9.05539	8.32258	14.2113
7.44819	3.54098	2.46319
8.15015	8.24961	13.0907
13.3488	7.71679	12.088
1.89694	12.9078	0.910708
9.38618	13.2028	1.77769
0.669676	1.25425	6.69286
11.5974	5.24997	11.4913
9.13961	7.10097	4.91171
9.94626	13.134	11.5716

164 1
12.589	7.8884	5.59322
12.4994	1.03563	9.13419
0.661622	9.18578	3.08284
13.7523	8.23359	10.7996
11.5394	10.1305	9.4065
12.4501	5.21575	8.30828
14.2278	5.88543	9.56253
6.61968	3.18187	0.511536
3.81007	12.3215	7.61251
8.72178	7.96678	6.44552
5.99242	6.25485	0.032966
11.5856	4.45328	1.06859
6.41886	5.1149	10.2544
9.5017	4.56624	4.187
6.00037	1.80467	0.0165634
1.1059	14.2548	5.23231
9.41419	14.1816	11.1177
4.67576	6.5003	14.2996
5.18729	10.3104	12.3201
12.7998	4.73118	5.98594
4.94436	10.7236	12.2408
4.97733	8.00827	2.3931
6.04592	0.126168	7.508
1.99933	9.62787	12.0742
6.18632	1.32728	13.8789
6.20289	2.43319	13.8327
11.4352	11.8474	13.7133
8.25197	2.22217	5.91266
8.25062	7.40946	1.92207
6.26978	5.9083	6.65325
12.2557	10.8527	3.07589
10.1955	1.52902	11.0842
12.5887	7.57494	11.2103
5.79569	9.57426	6.53723
3.56897	1.45962	7.86451
3.14691	7.66251	10.2977
2.67866	4.79675	7.84411
2.09102	13.0487	10.0663
8.00369	6.99838	3.17478
9.92576	13.2682	9.08307
2.27804	11.2229	5.63476
5.35393	7.11751	7.16378
2.13713	5.4052	0.437756
13.3475	11.2009	10.012
5.58372	0.468887	11.4716
13.4482	3.6158	4.83319
9.44497	6.29446	9.62994
2.98812	8.38548	8.3777
13.0544	2.08821	1.07512
1.92821	12.014	0.0423124
11.0113	14.292	11.2652
2.34508	5.34498	4.08178
9.50886	7.4821	9.48697
9.94662	6.52859	6.38689
5.65768	12.1123	6.85578
2.82836	11.2596	10.4716
7.66155	6.4036	2.46508
2.99053	9.39172	10.8506
11.3682	8.14516	12.9388
12.4433	10.0734	10.6518
12.4857	6.78369	10.6428
9.44993	9.12877	1.68683
13.5317	4.33667	9.16894
8.71772	14.2833	1.39657
0.803651	5.64001	13.5089
7.65943	8.46837	10.4675
3.83005	1.82896	2.57015
6.29513	4.81949	11.9619
2.84473	1.88676	5.80607
1.48255	0.0291467	1.57848
12.1343	12.5148	8.36217
8.47618	7.66378	3.18998
10.163	6.89452	7.52665
5.03098	1.31128	7.50898
6.42755	2.11493	13.149
5.63547	9.77436	7.31639
1.80202	13.6044	9.14535
4.37217	5.59858	13.9648
2.03308	8.44332	1.55064
7.83916	9.92586	1.57979
9.41764	7.75922	14.0946
3.47885	1.93443	7.45741
6.66883	12.0974	0.0509676
14.1955	2.82746	1.36225
7.4035	9.25501	3.47718
6.25152	0.589516	13.2515
13.5679	2.39154	12.555
8.4123	6.76371	3.85262
8.07618	8.79679	12.2959
9.62682	2.33499	7.92084
11.2066	11.7526	1.3791
11.0002	0.930512	3.31353
4.15668	7.59934	1.11001
4.20765	7.49386	3.93747
5.5699	0.59639	13.1925
9.04708	6.84791	13.782
7.99766	6.11487	1.87257
6.25169	0.226205	8.63627
10.1043	8.30239	3.1321
